timestamp,radiation_flux
2021-12-02 02:30:00,0.0
2021-12-02 02:35:00,0.0
2021-12-02 02:40:00,0.0
2021-12-02 02:45:00,0.0
2021-12-02 02:50:00,0.0
2021-12-02 02:55:00,0.138761492222
2021-12-02 03:00:00,0.362804931297
2021-12-02 03:05:00,0.393190635655
2021-12-02 03:10:00,0.801926275041
2021-12-02 03:15:00,0.0
2021-12-02 03:20:00,0.0
2021-12-02 03:25:00,0.444177195827
2021-12-02 03:30:00,0.520859101945
2021-12-02 03:35:00,0.298201519746
2021-12-02 03:40:00,0.447408634616
2021-12-02 03:45:00,0.541301304717
2021-12-02 03:50:00,0.495825677401
2021-12-02 03:55:00,0.350341764289
2021-12-02 04:00:00,0.4905081199
2021-12-02 04:05:00,1.22531275797
2021-12-02 04:10:00,0.622497786707
2021-12-02 04:15:00,1.52853768469
2021-12-02 04:20:00,2.36350681167
2021-12-02 04:25:00,2.54120556863
2021-12-02 04:30:00,2.6050487629
2021-12-02 04:35:00,2.69392925668
2021-12-02 04:40:00,2.72181253189
2021-12-02 04:45:00,2.81722585665
2021-12-02 04:50:00,2.67430627273
2021-12-02 04:55:00,2.69355855784
2021-12-02 05:00:00,2.63783023387
2021-12-02 05:05:00,2.68911362516
2021-12-02 05:10:00,2.66444833921
2021-12-02 05:15:00,2.60534164237
2021-12-02 05:20:00,2.54072719633
2021-12-02 05:25:00,2.61587278238
2021-12-02 05:30:00,2.4569408838
2021-12-02 05:35:00,2.50039487292
2021-12-02 05:40:00,2.40586308324
2021-12-02 05:45:00,2.44111092417
2021-12-02 05:50:00,2.21669889663
2021-12-02 05:55:00,2.28638212509
2021-12-02 06:00:00,2.01970130959
2021-12-02 06:05:00,2.13338796201
2021-12-02 06:10:00,2.13144677553
2021-12-02 06:15:00,2.06309988512
2021-12-02 06:20:00,2.04513417703
2021-12-02 06:25:00,1.96592510902
2021-12-02 06:30:00,1.91467273156
2021-12-02 06:35:00,2.2154605485
2021-12-02 06:40:00,1.72579144103
2021-12-02 06:45:00,1.89175497874
2021-12-02 06:50:00,1.97137971014
2021-12-02 06:55:00,2.19760769491
2021-12-02 07:00:00,2.53122307167
2021-12-02 07:05:00,2.51949717564
2021-12-02 07:10:00,1.82411850004
2021-12-02 07:15:00,1.42524998126
2021-12-02 07:20:00,1.90358074946
2021-12-02 07:25:00,1.80693341045
2021-12-02 07:30:00,1.9858845694
2021-12-02 07:35:00,1.82375054015
2021-12-02 07:40:00,2.27195294024
2021-12-02 07:45:00,1.92247381381
2021-12-02 07:50:00,1.78342414686
2021-12-02 07:55:00,1.74112039599
2021-12-02 08:00:00,1.73587408789
2021-12-02 08:05:00,1.54411941022
2021-12-02 08:10:00,1.64114575456
2021-12-02 08:15:00,1.82645599506
2021-12-02 08:20:00,2.25291980015
2021-12-02 08:25:00,2.43586445559
2021-12-02 08:30:00,3.13947738441
2021-12-02 08:35:00,3.78894570089
2021-12-02 08:40:00,4.66131389374
2021-12-02 08:45:00,6.94080573702
2021-12-02 08:50:00,8.25155146656
2021-12-02 08:55:00,8.40283620615
